2022-06-10 19:59:44,365 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 19:59:44,366 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 19:59:44,370 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 19:59:44,530 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 19:59:44,530 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 19:59:44,538 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 19:59:44,677 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 19:59:44,677 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 19:59:44,684 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 19:59:44,929 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 19:59:44,929 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 19:59:54,693 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 19:59:54,695 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 19:59:54,695 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 20:00:04,962 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 20:00:11,434 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 20:00:11,434 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2022-06-10 20:00:11,439 INFO    MainThread:5386 [wandb_init.py:_resume_backend():327] resuming backend
2022-06-10 20:00:12,075 INFO    MainThread:5386 [wandb_init.py:_pause_backend():318] pausing backend
2022-06-10 20:00:12,075 INFO    MainThread:5386 [jupyter.py:save_ipynb():374] not saving jupyter notebook
